,id,label,review
15095,train_015109,0,"""Shop đóng gói rất kĩ giao hàng nhanh như gió tư vấn tận tâm mua của shop lúc nào cũng chim ưnggg "" "
15199,train_015213,0,"""Chất lượng tốt đóng gói cẩn thận  Cảm ơn shop "" "
2215,train_002215,0,"""Giao hàng nhanh  Đặt hôm trước hôm sau nhận được rồi  Sạc ok"" "
506,train_000506,0,"""Lap xuong ngon nen mua hoai ko chan"" "
12569,train_012574,1,""" Chất lượng sản phẩm rất kém giao hàng quá chậm hàng k giống ảnh "" "
12850,train_012856,0,"""Vải đẹp    Chất lượng sản phẩm tuyệt vời"" "
3851,train_003851,1,""" Shop phục vụ rất kém giao thiếu hàng"" "
2913,train_002913,1,"""mua hàng ngày 30/9 và báo lỗi ngay sau khi nhận hàng khaorng 30 phút và đến hôm nay 07/10 sau 1 tuần vẫn chưa nhận đc phản hồi đổitrả của bên Tiki ! quá thất vọng"" "
13946,train_013959,1,"""Mình mới nhận hàng dc 1 ngày hnay mới sử dụng mà bật lên chỉ sáng đèn không phun sươngmong shop hỗ trợ "" "
4260,train_004260,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn  Phấn mắt lên màu đẹp cực kìrõ màumồ hôi các kiểu hơn 2h vẫn ko hề lemmịn  Mascara dùng nguyên cây chuốt khá ok nhưng dùng thêm cây làm dài hơi bị vón 1 chút  Chât"" "
14133,train_014146,1,""" Chất lượng sản phẩm tuyệt vời tuy nhien shop noi 1 duong lam1 neo minh mua hang 165k nhung van bi tinh phi ship trong khi do shop noi tinh thi 150k mien ship"" "
13933,train_013946,0,""" Chất lượng sản phẩm tuyệt vời  Phải nói là ngon! Ck mình rất thích  Sẽ ủng hộ shop  "" "
4238,train_004238,1,"""Mua 2 đôi lỗi + dơ chùi không ra cả 2 đôi  Đóng gói móp méo tùm lum 😐 sao ai cũng nhận giày đẹp trừ mình vậy "" "
8534,train_008535,1,"""USB ghi là chuẩn 3 0 nhưng tốc độ giao tiếp dữ liệu quá chậm thua xa 2 cái PNY 2 0 mình đã từng mua "" "
12982,train_012988,0,"""Giày đẹp  Nhưng nói tặng vớ mà ko tặng 😔"" "
11720,train_011723,0,"""ok lắm"" "
5432,train_005433,0,"""Gay xai rat on  Nho gon"" "
15000,train_015014,0,"""Đó là lối chơi gắn bó sáng tạo  "" "
14868,train_014882,0,""" Chất lượng sản phẩm tuyệt vời  Đóng gói sản phẩm rất đẹp và chắc chắn  Rất đáng tiền  Shop phục vụ rất tốt  Thời gian giao hàng rất nhanh"" "
14259,train_014272,1,"""màng hình nhỏ  k giống quảng cáo"" "
3325,train_003325,0,"""Chất lượng Giày  tuyệt vời giao  hàng  nhanh "" "
2937,train_002937,0,"""giày dep lam cảm ơn shop"" "
3096,train_003096,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn  Hàng ok so với nhu cầu"" "
5843,train_005844,0,"""Thik lam "" "
3427,train_003427,0,"""Có 1k chả đòi đỏi gì thêm  Hộp đẹp  Đóng gói cũng cẩn thận  Shop bán hàng rất có tâm  Ủng hộ shop suốt đời"" "
7722,train_007723,1,""" Chất lượng sản phẩm rất kém k sạc được"" "
2611,train_002611,1,"""không giống hình  không có mã vạch mùi thì hôi toàn mùi hóa chất  kinh quá  k giám sài luôn  hàng giả"" "
4483,train_004483,1,"""Sau khi ăn thử 10 hạt thì có 4 lý do không nên mua thứ 1 :10 quả thì 6 bị dịu ỉu thứ 2: 10 quả 7 quả hôi dầu thứ 3: 10 quả hết 8 quả nhỏ  thứ 4: 10 quả có 1 quả bị mốc đen thui các bạn tính kĩ khi mua nha rẻ hơn vài chục nhưng mất nữa hơn tiền đó"" "
7631,train_007632,1,"""Công tắc bật lúc được lúc không  quạt yếu hơn loại mini fan 2in1"" "
6793,train_006794,1,"""Sản phẩm đẹp nhưng dùng sau 1 thời gian ( 1 tháng) thì bị ko ăn bếp điện nữa  có vẻ chiên xào mùi vị k ngon bằng chảo bt"" "
5719,train_005720,1,"""truyện cầm đã tay nhưng khi coi xem bìa bên trong thì lại thấy móp méo và ko có xốp bảo vệ gì cả coi họ bóc hộp thì họ hộp to có xốp nhưng đây lại ko có và cũng ko có mã code"" "
13849,train_013861,1,"""Giao hàng lỗi màng hình  Giao sai màu  Định trả lại nhưng thôi  Vì ko bao nhiêu "" "
6740,train_006741,0,"""Ship nhanh kinh khủng luôn  Đóng gói sản phẩm đẹp nữa chứ  👍👍👍"" "
12790,train_012796,0,""" Chất lượng sản phẩm tốt Shop phục vụ tốt Thời gian giao hàng nhanh Rất đáng tiền"" "
6250,train_006251,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn   thời gian giao hàng chậm trễ"" "
8219,train_008220,1,""" Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém  Không nên mua ở shop như này làm ăn vớ vẩn đặt 1 trắng 1 đen mà gửi 2 trắng nhắn tin thì không thèm trả lời luôn :))"" "
1997,train_001997,0,"""Chất lượng ok đóng gói sản phẩm đẹp và chắc chắn"" "
3868,train_003868,1,""" Đóng gói sản phẩm rất kém!gh lại k đủ sp k đc đóng gói!sẽ k bao h mua hg tại đây lần nào nữa!bây h shop chỉ bán lấy tiền thôi k quan tâm đến khách hàng gì đâu!Quá thất vọng"" "
3819,train_003819,0,""" Shop phục vụ rất tốt  Thời gian giao hàng rất nhanh thank shop!!!"" "
12971,train_012977,0,"""Nhỏ mà có võ nha kiềm dầu ổn packing xinh "" "
13541,train_013552,0,""" Chất lượng sản phẩm tuyệt vời  Mặc dù đưa nhầm sz nhưng vẫn đánh giá 5sao do chủ shop nhiệt tình và chất lượng rất ok"" "
295,train_000295,0,"""Sách rất đẹp mình rất thích ❤❤ yêu shop vì giao hàng rất nhanh😊"" "
1483,train_001483,1,"""Nói thật với mọi người mua cuốn này về mình đọc được nửa cuốn là không đọc nữa  Có lẽ do mình quen đọc tiểu thuyết rồi nên cuốn này không phù hợp nhưng mà thế quái nào mình thất tình nhưng đọc cũng không thấm  :)"" "
7069,train_007070,1,"""  Chất lượng sản phẩm rất kém Rất không đáng tiền Thời gian giao hàng rất chậmĐặt loại này giao loại kia"" "
9289,train_009291,0,"""Son đẹp mà quá rẻ check hidden tag cái ra luôn màu son cũng đẹp nữa xinh quá <3"" "
3800,train_003800,1,"""Gửi k đúng sản phẩm chọn  Phục vụ quá tồi"" "
9378,train_009380,0,""" Chất lượng sản phẩm tuyệt vời  Cám ơn sh 😍😍"" "
8787,train_008788,0,"""Sản phẩm rất tốt giá cả hợp lí cảm ơn shop 😍😍😍"" "
6496,train_006497,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn lần t3 mua của shop r k cần ns nhiều hehe"" "
1002,train_001002,1,"""Son chuẩn nhưng mình check code hết hạn rồi"" "
15075,train_015089,1,"""Giày bị lỗi nhiều  Nhìn xấu"" "
11464,train_011467,1,"""Mình mới mua và đã dùng sản phẩm được vài lần  Thấy mọi người khen quá trời nên mình đã mua dùng thử nhưng thấy vón cục khô quá và cây chải dính bết khó chịu cảm thấy tiếc tiền đã bỏ ra  Cách thức đóng gói và giao hàng của Tiki luôn rất ok "" "
9567,train_009569,1,"""Hộp đựng bị móp méo thun rơi ra ngoài khi mở hàng  "" "
3091,train_003091,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn giao hàng nhanh hàng đẹp y hình luôn nè"" "
5087,train_005087,1,"""Điểm đầu tiên phải kể đến chính là thiết kế thanh nhã của sản phẩm tạo ấn tượng rất nhẹ nhàng thoải mái  Phải nói rằng rất đẹp Vì là cân điện tử nên mình hơi bị băn khoăn vì lo không chính xác, và đúng là không chính xác thật  Mình nhảy lên cân 3 lần liên tiếp mà lại cho ra 3 kết quả khác nhau  Với người muốn giảm cân thì 1, 2 cân khác biệt cũng là lớn lắm rồi  Cân chạy pin nữa nên lúc gần hết pin chắc còn ít chính xác hơn  hix  Nói chung cân đẹp nhưng chưa chuẩn "" "
6964,train_006965,0,"""Shop giao hàng nhanh đóng gói đẹp hàng thì cực cute lun  Rất đáng tiền"" "
13732,train_013743,0,""" Chất lượng sản phẩm tuyệt vời  Đắp xong ck bảo cũng trắng đó nhỉ😂"" "
8420,train_008421,1,"""ko đóng tuyết dk"" "
7580,train_007581,0,"""Chất lượng sản phẩm tuyệt vời Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh"" "
14900,train_014914,0,"""Dùng k có muỗi xung quang thật nhưng bán kính 20cm thôi k phải dưới 20m như quảng cáo  Dùng tốt"" "
5544,train_005545,1,""" Chất lượng sản phẩm rất kém Rất không đáng tiềnMua sim viettel v90 về mà gọi tổng đài lại bảo sim này không phải "" "
11647,train_011650,0,"""Hài lòng về cả sp và cách phục vụ của shop! Thanks "" "
530,train_000530,0,"""Sản phẩm ok    hợp túi tiền"" "
14793,train_014807,0,"""Chất lượng tốt nhưng giao sai size  Hi vọng lần sau shop để ý  "" "
3424,train_003424,0,"""rất hài lòng vs chất lượng của sp còn ủng hộ shop dài"" "
11025,train_011028,1,""" Thời gian giao hàng chậm Thời gian giao hàng chậm Thời gian giao hàng chậm"" "
3042,train_003042,1,"""Rất lem nhem  Màu sắc nhợt nhạt  Chi tiết chỗ nối rất vụng và xấu  Không dám cho con gặm"" "
13372,train_013383,0,"""Giày đẹp Giao hàng nhanh"" "
7733,train_007734,1,"""3bo dẹp    2 bo pha màu ko thích "" "
4795,train_004795,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Tạm thời mình thấy rất ổn phải dùng thời gian mới biết được"" "
8677,train_008678,0,"""Sản phẩm dùng ok mình mua hơn chục cái ko có vấn đề gì :)"" "
8542,train_008543,0,"""Lên màu hồng cánh sen chưa chuẩn màu mình ưng lắm  Nhưng son thơm  k khô môi"" "
1228,train_001228,1,"""pin của máy hơi kém"" "
2267,train_002267,0,""" Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt giao hàng lâu"" "
2442,train_002442,0,"""Sài siêu thích mà giá lại mềm ❤️❤️👍 Chị chủ shop thân thiện  thời gian giao hàng nhanh  đã vậy còn đc chị chủ bonus cho mấy cái sample 💋💋 Lần sau e sẽ ủng hộ chị tiếp 💋❤️🌸"" "
14620,train_014633,1,"""Rất ko hài lòng về cách làm việc of shop  Ko fai lan dau tien mua hag qua mạng  Nhug trc g cac chủ shop luôn rat nhiet tinh chu đáo  Chưa bao gio gap truog hop nhu vay  "" "
2501,train_002501,1,"""Ko có hộp chả thấy hướng dẫn lại phải lên đây đọc! Bất tiện! "" "
12917,train_012923,0,"""Đẹp trong quá trình vận chuyển bị móp nên hơi tiếc "" "
2932,train_002932,1,"""dm treo đầu dê bán thịt lợn á  lừa đảo"" "
5108,train_005108,1,"""Vì hàng sale nên shop đã bán hàng kém chất lượng:)) nếu sale thì bán hàng được chútcòn không thì đừng có sale👍🏻bk shop sale để lấy đánh giánhưng đừng lừa đảo đồ giả là đồ thật :))em đem ra tiệm hỏi r nên mới đánh giá nv:))đồ dỏm k chất lượng"" "
3351,train_003351,1,"""Mình đặt mua cáp USB-C + microUSB vậy mà Tiki gửi cáp iPhone + microUSB  Cho 1 điểm "" "
1172,train_001172,1,"""Mình chọn bản có bọc sách sale 15% nhưng lúc nhận thì sách lại không có biết vậy mua bản sale 20% không bọc sách đã đỡ mất công "" "
2516,train_002516,1,"""Ngữ tưởng mua cái sim để lập tài khoản nhưng Shop giao sim đầu 05 nên không tạo được gì cả Inbox nhờ hỗ trợ thì Shop từ chối bảo Sim chuyển đi rồi thì không kiểm soát được  (Shop chẳng sai) Cái sai là thằng mua không nghĩ là đầu số 05 nên giờ sim vất đó chẳng dùng được :("" "
7215,train_007216,1,"""Vải giặt bị ra màu nhìu 😣"" "
9219,train_009221,1,"""Mình đã mua và thấy sảm phẩm và nhãn hiệu ko giống nhu hình"" "
1563,train_001563,0,""" Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn và Thời gian giao hàng rất nhanh  Shop phục vụ rất tốt"" "
12880,train_012886,0,"""Check son đúng là son chuẩn auth  Cám ơn shop nhiều ❤️"" "
672,train_000672,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh sản phẩm nhận được y như hình"" "
3478,train_003478,0,"""Hàng này mà chê thì tốt nhất nên kiểm tra lại vote shop 10 sao mà shopee không cho nên tạm thời 5 sao đã"" "
11403,train_011406,0,"""Giao hàng đúng đẹp như hình đáq tiền"" "
10339,train_010342,0,"""Hàng chất mát:)"" "
4486,train_004486,0,"""Nhận được hàng quá là hài lòng về chất lượng  Chủ shop chọn cho mình mấy hoạ tiết rất dễ thương  Chất mềm mịn dày dặn nữa chứ  Thích quá lại ủng hộ tiếp  Cảm ơn chủ shop đã tư vấn nhiệt tình nha! 😘😘😘😘  Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt"" "
8214,train_008215,1,"""Sản phẩm lỗi hơi khác hình   Chất lượng sản phẩm kém Đóng gói sản phẩm kém"" "
6617,train_006618,1,"""nhựa dổm ko chắc chắn hở tùm lum dù chưa sử dụng đừng mua hàng nữa"" "
88,train_000088,0,"""Tương đối hài lòng giày chắc chắn êm nhưng đường may chỉ thừa còn nói chung ok với giá này :) thanks shop nha"" "
5331,train_005332,1,"""Sản phẩm kém Chất lượng sản phẩm kém"" "
9877,train_009880,0,"""dep wa shop oi ngắm e ý suôt ak  Chất lượng sản phẩm tuyệt vời neu có 10⭐️⭐️⭐️ thì e dàh cho shop r "" "
3639,train_003639,0,""" Chất lượng sản phẩm tuyệt vời rất đẹp  mn nên mua ở shop này nhé"" "
8477,train_008478,1,"""Giao hàng k chạy"" "
6753,train_006754,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn   Chất lượng sản phẩm tuyệt vời  Mùi thơm dịu nhẹ"" "
14284,train_014297,1,"""Thiếu sản phẩm  Shop phục vụ rất kém"" "
7796,train_007797,1,"""Shop làm ăn như c**  đặt mua sản phẩm rồi xong đi gửi 2 sản phẩm mình không nhận thì ghi hủy hàng vì lý do không chính đáng  Giờ đ mua đc hàng trên shopee"" "
13421,train_013432,0,"""2 lần mua hàng mình đều ưng ý  Giá rẻ một nửa so với mua ngoài"" "
11253,train_011256,0,""" Đóng gói sản phẩm rất đẹp và chắc chắn   Tuy nhiên giao thiếu số lượng  Mình đặt 2 thanh toán 2 nhận được chỉ có 1 cái"" "
14074,train_014087,1,"""shop giao hàng lỗi- miếng lót bên trong nhỏ hơn không đi được  nhắn tin shop không giải quyết  rất vô tình  nhắn từ thứ 7 sang đến thứ 2 không thấy hồi âm  đọc rồi thôi  buồn lắm ạ  Nếu shop phản hồi em sửa lại * cho nhé  chắc nhắn tin shop KHÔNG THẤY "" "
